RoMEO Record ID	Publisher	Policy Heading	Country	RoMEO colour	Published Permission	Published Restrictions	Published Max embargo	Accepted Permission	Accepted Restrictions	Accepted Max embargo	Submitted Permission	Submitted Restrictions	Submitted Max embargo	Open Access Publishing	Record Status	Updated
330	"American Society for Investigative Pathology (ASIP)"	[Default policy]	US	white	unknown	FALSE		unclear	FALSE		unclear	FALSE		Paid OA options	public	2013-07-01
1629	"American Society for Microbiology"	"Open Access Journals"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-04-14
16	"American Society for Microbiology"	[Default policy]	US	green	restricted	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2018-05-02
2902	"American Society for Nondestructive Testing"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2016-11-22
200	"American Society for Nutrition"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2014-10-10
17	"American Society for Pharmacology and Experimental Therapeutics (ASPET)"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2016-02-05
442	"American Society of Agricultural and Biological Engineers"	[Default policy]	US	blue	can	FALSE		can	FALSE		unclear	FALSE			public	2009-01-28
375	"American Society of Agronomy"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		cannot	FALSE		Paid OA options	public	2017-10-04
453	"American Society of Andrology"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2013-03-20
320	"American Society of Animal Science"	[Default policy]	US	green	can	FALSE		cannot	FALSE		can	FALSE		Paid OA options	public	2015-11-16
14	"American Society of Civil Engineers"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		unclear	FALSE		Paid OA options	public	2016-11-29
413	"American Society of Clinical Oncology"	[Default policy]	US	white	restricted	TRUE	6	cannot	FALSE		cannot	FALSE		Paid OA options	public	2018-03-08
1309	"American Society of Comparative Law"	[Default policy]	US	green	can	FALSE		cannot	FALSE		can	FALSE			public	2015-10-27
696	"American Society of Health-System Pharmacists"	[Default policy]	US	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2011-07-22
464	"American Society of Heating, Refrigerating and Air-Conditioning Engineers (ASHRAE)"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2017-10-17
2916	"American Society of Hematology"	"Blood Advances"	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2016-12-06
87	"American Society of Hematology"	[Default policy]	US	white	cannot	FALSE		restricted	FALSE	12	cannot	FALSE		Paid OA options	public	2016-07-04
941	"American Society of Ichthyologists and Herpetologists"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2016-06-27
1722	"American Society of International Law"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2013-12-04
788	"American Society of Mammalogists"	[Default policy]	US	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2015-06-15
116	"American Society of Mechanical Engineers (ASME)"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		restricted	TRUE		Paid OA options	public	2018-02-02
271	"American Society of Nephrology"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		cannot	FALSE		Paid OA options	public	2015-01-28
438	"American Society of Neuroradiology"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2016-05-06
355	"American Society of Papyrologists"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2007-09-05
835	"American Society of Parasitologists"	[Default policy]	US	white	cannot	FALSE		restricted	FALSE	12	unclear	FALSE		Paid OA options	public	2018-05-01
95	"American Society of Plant Biologists"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-07-04
280	"American Society of Tropical Medicine and Hygiene"	[Default policy]	US	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE		Paid OA options	public	2017-07-31
517	"American Society on Aging (ASA)"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2009-01-19
18	"American Sociological Association"	[Default policy]	US	yellow	cannot	FALSE		restricted	FALSE	12	can	FALSE			public	2016-07-06
457	"American Speech-Language-Hearing Association"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		unclear	FALSE		Paid OA options	public	2015-11-23
325	"American Statistical Association"	[Default policy]	US	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2009-06-01
315	"American Thoracic Society"	[Default policy]	US	blue	restricted	FALSE		can	FALSE		unclear	FALSE			public	2018-03-19
125	"American Vacuum Society"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2012-01-18
585	"American Veterinary Medical Association (AVMA)"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		unclear	FALSE			public	2013-04-26
753	"Ames Foundation at the Harvard Law School, The"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2010-04-19
484	"Ammons Scientific"	[Default policy]	US	white	cannot	FALSE		restricted	FALSE	9	cannot	FALSE			public	2009-09-18
2935	"Amsterdam University Press"	"Open Access Titles"	NL	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-12-16
1133	"Amsterdam University Press"	[Default policy]	NL	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-12-16
119	"Anadolu University"	[Default policy]	TR	green	unknown	FALSE		can	FALSE		can	FALSE			public	2006-10-11
2631	"Anagnorisis"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2015-09-03
1719	"Anaphora Literary Press"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2013-11-28
700	"AngloHigher"	[Default policy]	GB	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-01-21
2409	"Anil Aggrawal's Internet Journal of Forensic Medicine and Toxicology"	[Default policy]	__	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2015-07-16
321	"Anistoriton"	[Default policy]	GR	green	can	FALSE		can	FALSE		can	FALSE			public	2010-08-23
412	"Annals of Family Medicine"	[Default policy]	US	white	unknown	FALSE		restricted	TRUE		unclear	FALSE			public	2015-05-28
291	"Annals of Genealogical Research"	[Default policy]	US	green	unknown	FALSE		can	FALSE		can	FALSE			public	2007-03-09
2444	"Annals of International Medical and Dental Research"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-11
91	"Annual Reviews"	[Default policy]	US	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2017-09-22
986	"Anthropological Society of Oxford"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-10-02
516	"Antiquity Publications"	[Default policy]	GB	white	cannot	FALSE		restricted	FALSE	18	cannot	FALSE		Paid OA options	public	2013-09-20
296	"Anton Melik Geographical Institute"	[Default policy]	SI	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2009-09-01
1514	"ANU Press"	[Default policy]	AU	green	unknown	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-08-31
1853	"ANZAMEMS (Australian and New Zealand Association for Medieval and Early Modern Studies)"	[Default policy]	AU	green	can	FALSE		can	FALSE		can	FALSE			public	2014-05-22
2390	"AO Research Institute Davos"	[Default policy]	CH	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2015-07-13
833	"AOAC International"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2010-10-25
971	"AOSIS"	[Default policy]	ZA	green	can	FALSE		can	FALSE		can	FALSE			public	2017-03-24
1998	"Aphra Behn Society"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-08-12
2852	"Apparatus"	[Default policy]	DE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-08-08
385	"Applied Probability Trust"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE			public	2017-06-27
1658	"Aprofema"	[Default policy]	CZ	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2013-09-24
530	"Aracne editrice"	[Default policy]	IT	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2009-11-18
757	"Archaeological Institute of America"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2014-04-25
2346	"Archives of Budo"	[Default policy]	PL	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2015-06-16
358	"Arctic Institute of North America"	[Default policy]	US	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2010-09-29
1564	"Arizona State University, Mary Lou Fulton Teachers College"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2013-06-06
2930	"Arkhimedes"	[Default policy]	FI	white	cannot	FALSE		restricted	FALSE	6	cannot	FALSE			public	2017-07-05
1993	"ARLIS UK and Ireland"	[Default policy]	GB	blue	can	FALSE		can	FALSE		unclear	FALSE			public	2014-06-26
2093	"Armand Colin"	"3 year embargo"	FR	yellow	restricted	FALSE	36	restricted	FALSE	36	can	FALSE			public	2014-09-08
2094	"Armand Colin"	"4 year embargo"	FR	yellow	restricted	FALSE	48	restricted	FALSE	48	can	FALSE			public	2014-09-08
2092	"Armand Colin"	"Pre-print embargo"	FR	yellow	restricted	FALSE	48	restricted	FALSE	48	can	FALSE			public	2014-09-08
982	"Armand Colin"	[Default policy]	FR	yellow	restricted	FALSE	36	restricted	FALSE	36	can	FALSE			public	2014-09-08
19	"Arnold Publishers"	[Default policy]	US	yellow	cannot	FALSE		restricted	FALSE	12	can	FALSE		Paid OA options	public	2009-09-01
839	"Arquimed"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
840	"Arquivo Municipal Alfredo Pimenta"	[Default policy]	PT	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-22
1167	"Arr"	[Default policy]	NO	white	restricted	TRUE		cannot	FALSE		cannot	FALSE			public	2012-01-03
959	"ARRB Group"	[Default policy]	AU	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2011-02-18
1675	"Ars Aequi"	[Default policy]	NL	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2013-10-10
2649	"Art in Print"	[Default policy]	US	white	restricted	TRUE	6	cannot	FALSE		restricted	TRUE			public	2015-09-03
831	"ASCD (Association for Supervision and Curriculum Development)"	[Default policy]	US	white	unknown	FALSE		restricted	FALSE	90	unclear	FALSE			public	2010-10-22
1863	"Asesorías y Tutorías para la Investigación Científica en la Educación Puig-Salabarría S.C."	[Default policy]	MX	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-04-16
289	"Ashgate Publishing"	[Default policy]	GB	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-11-23
945	"Asian Network for Scientific Information (ANSINET)"	[Default policy]	PK	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2012-07-13
259	"ASM International"	[Default policy]	US	blue	can	FALSE		can	FALSE		unclear	FALSE		Paid OA options	public	2014-03-17
2334	"Asociacion Coloumbiana de Profesores de Ingles (ASOCOPI)"	[Default policy]	CO	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-06-15
229	"Asociacion Cuadernos de Economia"	[Default policy]	ES	yellow	restricted	FALSE	12	restricted	FALSE	12	can	FALSE			public	2010-04-26
228	"Asociacion de Economia Aplicadad (ASEPELT)"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2006-11-23
1909	"Asociacion de Profesionales Independientes de la Arqueologia de Asturias"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-05-08
2271	"Asociacion Didactica Andalucia (Didactic Association Andalucia)"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-04-23
1702	"Asociacion Espanola de Documentacion e Informacion (SEDIC)"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2013-10-30
1793	"Asociacion Historia Abierta"	[Default policy]	CO	green	unknown	FALSE		can	FALSE		can	FALSE			public	2014-02-13
798	"Asociacion Nicaraguense de Entomologia"	[Default policy]	NI	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2011-05-25
2849	"Asociacion para la Difusion y el Estudio de la Cultura Japonese en Andalucia"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2016-08-04
2962	"Asociación Argentina de Dermatología"	[Default policy]	AR	blue	can	FALSE		can	FALSE		unclear	FALSE		All journals OA	public	2017-02-13
2319	"Asociación Cientifica ICONO 14"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2015-06-11
2819	"Asociación Cultural Zibaldone"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-06-28
2443	"Asociación de Profesores Amigos de la Ciencia Eureka"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-11
2416	"Asociación Española de Comprensión Lectora (AECL)"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-07-21
2428	"Asociación Española de Contabilidad y Administración de Empresas (AECA)"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2015-07-27
2523	"Asociación Española de Psicología Conductual (AEPC)"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2015-08-18
2161	"Asociación Herpetológica Argentina"	[Default policy]	AR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-11-20
1209	"Asociación Hombre y Territorio"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-01-16
1268	"Asociación Iberoamericana de Educación Superior a Distancia (AIESAD)"	[Default policy]	EC	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-04-20
2158	"Asociación INFAD"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-11-20
1195	"Asociación para el Avance de la Psicología y la Educación (AAPE)"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-03-08
2407	"Asociatia de Cooperare Cultural-Educationala Suceava"	[Default policy]	RO	yellow	cannot	FALSE		restricted	FALSE	6	can	FALSE		All journals OA	public	2015-07-16
2446	"Associació Cinefòrum L'Atalante"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2015-08-11
2840	"Associación Latinoamericana de Población"	[Default policy]	__	green	can	FALSE		can	FALSE		can	FALSE			public	2016-07-26
1210	"Association d'Ethno-linguistique Amerindienne"	[Default policy]	FR	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2012-04-03
647	"Association des Annales de l'Institut Fourier"	[Default policy]	FR	green	can	FALSE		can	FALSE		can	FALSE			public	2009-07-22
2406	"Association Developpement Durable et Territoires"	[Default policy]	FR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-07-15
21	"Association for Computing Machinery (ACM)"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-04-13
309	"Association for Global Business"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2008-06-18
1127	"Association for Information Science and Technology (ASIS&T)"	"Bulletin"	US	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2011-11-17
1128	"Association for Information Science and Technology (ASIS&T)"	"JASIS&T"	US	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2015-03-13
1037	"Association for Information Science and Technology (ASIS&T)"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE			public	2014-06-02
1873	"Association for Information Systems"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		cannot	FALSE			public	2014-04-16
991	"Association for Learning Development in Higher Education (ALDinHE)"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-03-15
515	"Association for Library and Information Science Education (ALISE)"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		unclear	FALSE			public	2016-07-04
302	"Association for Politics and the Life Sciences"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2007-04-12
1691	"Association for Psychological Science"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2013-10-24
334	"Association for Research in Vision and Ophthalmology (ARVO)"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2017-05-10
2985	"Association for Science Education"	[Default policy]	GB	white	restricted	FALSE	Error	restricted	FALSE	Error	restricted	TRUE			public	2017-03-07
2831	"Association for Scottish Literary Studies"	"Bottle Imp"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-07-21
1660	"Association for Scottish Literary Studies"	[Default policy]	GB	white	restricted	FALSE	36	cannot	FALSE		cannot	FALSE			public	2013-09-27
721	"Association for Slavic, East European, and Eurasian Studies (ASEEES)"	[Default policy]	US	white	restricted	TRUE		cannot	FALSE		cannot	FALSE			public	2011-07-25
532	"Association for Symbolic Logic"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2014-06-06
